"","animal_id","location","date","jul_day","jul_time","animal_temp","itemp","bur_temp","daylight"
"20988","QB 13-7","QB-3",2014-02-04,765,765.784537037037,31.0339910051882,17.6525651062447,27.3725328753374,1
"20989","QB 13-7","QB-3",2014-02-04,765,765.791475893997,31.1308746425822,17.0161807850111,27.3345008408738,1
"20990","QB 13-7","QB-3",2014-02-04,765,765.798427123244,31.1895926243412,16.477240792608,27.2885673342083,1
"20991","QB 13-7","QB-3",2014-02-04,765,765.805370769476,31.0981840368195,16.0353685184267,27.236751947663,1
"20992","QB 13-7","QB-3",2014-02-04,765,765.812305635377,31.0992527614096,15.6789166848554,27.1806510877568,1
"20993","QB 13-7","QB-3",2014-02-04,765,765.819258860153,31.0140434255817,15.3952443583674,27.1216080773813,1
"20994","QB 13-7","QB-3",2014-02-04,765,765.826205300128,31.0277826900575,15.1741396162011,27.061401323597,1
"20995","QB 13-7","QB-3",2014-02-04,765,765.833159722222,31.0021943656611,15.0037018812261,27.0014778171866,1
"20996","QB 13-7","QB-3",2014-02-04,765,765.840097780971,30.8377909023448,14.8734269571088,26.9433138702478,0
"20997","QB 13-7","QB-3",2014-02-04,765,765.846960753367,30.5415653812683,14.7745317354507,26.8873326518333,0
"20998","QB 13-7","QB-3",2014-02-04,765,765.853973499361,30.6722122831249,14.695357442018,26.8313298366044,0
"20999","QB 13-7","QB-3",2014-02-04,765,765.860931299603,30.3768902239156,14.6297501105101,26.7765690504557,0
"21000","QB 13-7","QB-3",2014-02-04,765,765.867761437908,30.250590035525,14.5692714281134,26.7232085511943,0
"21001","QB 13-7","QB-3",2014-02-04,765,765.874789814815,30.1356794779011,14.5021765826333,26.6683123285231,0
"21002","QB 13-7","QB-3",2014-02-04,765,765.659525862069,30.7113409852601,25.544516944767,26.7971904379497,1
"21003","QB 13-7","QB-3",2014-02-06,767,767.230969029374,26.36477650772,13.4524504996687,23.2260056737155,0
"21004","QB 13-7","QB-3",2014-02-06,767,767.244849537037,26.3713950286365,13.4727264249416,23.1898646327465,0
"21005","QB 13-7","QB-3",2014-02-06,767,767.251794394841,26.3182029636433,13.5126278151064,23.1563935327873,0
"21006","QB 13-7","QB-3",2014-02-06,767,767.25873802682,26.2877495675027,13.5753590591871,23.1069852834597,0
"21007","QB 13-7","QB-3",2014-02-06,767,767.26568287037,26.2913639847937,13.6553636452382,23.0469088505118,0
"21008","QB 13-7","QB-3",2014-02-06,767,767.272619460979,26.3452913945975,13.7461683763013,22.9824784840311,1
"21009","QB 13-7","QB-3",2014-02-06,767,767.279571360153,26.3221415382866,13.8417406602051,22.919704109131,1
"21010","QB 13-7","QB-3",2014-02-06,767,767.286517443783,26.1934101598806,13.9354423831969,22.8650151007275,1
"21011","QB 13-7","QB-3",2014-02-06,767,767.293466435185,25.7124821528028,14.0211480472762,22.824549791734,1
"21012","QB 13-7","QB-3",2014-02-06,767,767.300406332672,26.1760951811874,14.1055177548272,22.8014730474186,1
"21013","QB 13-7","QB-3",2014-02-06,767,767.307349537037,26.1760951811874,14.2202034293282,22.7929884140351,1
"21014","QB 13-7","QB-3",2014-02-06,767,767.314291087963,26.1760951811874,14.3993744753139,22.7957226007862,1
"21015","QB 13-7","QB-3",2014-02-06,767,767.321238854595,24.6448213220782,14.6775930216389,22.8062997753525,1
"21016","QB 13-7","QB-3",2014-02-06,767,767.328174489144,25.9232873497651,15.0882065816938,22.821300591997,1
"21017","QB 13-7","QB-3",2014-02-06,767,767.335128141534,25.9232873497651,15.667226148024,22.8374065061238,1
"21018","QB 13-7","QB-3",2014-02-06,767,767.342071759259,25.9232873497651,16.415977106585,22.8516346111134,1
"21019","QB 13-7","QB-3",2014-02-06,767,767.349026951058,25.9232873497651,17.2818638033664,22.8619883630564,1
"21020","QB 13-7","QB-3",2014-02-06,767,767.355960249042,25.7907047047074,18.1992440825542,22.8664951983625,1
"21021","QB 13-7","QB-3",2014-02-06,767,767.362916666667,25.1240564123406,19.1126231454207,22.863243620885,1
"21022","QB 13-7","QB-3",2014-02-06,767,767.369847940613,27.2499331504204,19.9545032886093,22.8503298745913,1
"21023","QB 13-7","QB-3",2014-02-06,767,767.376791367981,31.1584778681488,20.6687048745123,22.8258035680853,1
"21024","QB 13-7","QB-3",2014-02-06,767,767.383746408046,27.9528412332767,21.2318426796159,22.7904037250728,1
"21025","QB 13-7","QB-3",2014-02-06,767,767.390680555555,37.9015484950336,21.6916116088362,22.7502325205249,1
"21026","QB 13-7","QB-3",2014-02-06,767,767.39761984767,31.2670334474278,22.1081923672297,22.7116396848812,1
